date,station,ph
2018-03-15,CCE1,8.034502107683414
2018-03-15,CCE2,8.084435196932542
2018-03-16,CCE1,8.036314188763292
2018-03-16,CCE2,8.09452161869803
2018-03-17,CCE1,8.033901917443222
2018-03-17,CCE2,8.091529254774363
2018-03-18,CCE1,8.030941173899873
2018-03-18,CCE2,8.075612966913736
2018-03-19,CCE1,8.032053552966078
2018-03-19,CCE2,8.076100903408854
2018-03-20,CCE1,8.029049936007505
2018-03-20,CCE2,8.077024058804547
2018-03-21,CCE1,8.030753724543096
2018-03-21,CCE2,8.077545386400134
2018-03-22,CCE1,8.029392971299725
2018-03-22,CCE2,8.081232106569825
2018-03-23,CCE1,8.032278573076624
2018-03-23,CCE2,8.079122768038907
2018-03-24,CCE1,8.038302617068855
2018-03-24,CCE2,8.08546212996003
2018-03-25,CCE1,8.040322764243271
2018-03-25,CCE2,8.084842649236837
2018-03-26,CCE1,8.038716181365952
2018-03-26,CCE2,8.074993918577546
2018-03-27,CCE1,8.038737764959288
2018-03-27,CCE2,8.066265558975461
2018-03-28,CCE1,8.038195440439878
2018-03-28,CCE2,8.091139595935987
2018-03-29,CCE1,8.03944025653133
2018-03-29,CCE2,8.096148570670392
2018-03-30,CCE1,8.04064622678736
2018-03-30,CCE2,8.070341534269263
2018-03-31,CCE1,8.04132274577193
2018-03-31,CCE2,8.090635834928642
2018-04-01,CCE1,8.040731570549047
2018-04-01,CCE2,8.096196431768142
2018-04-02,CCE1,8.04118088784868
2018-04-02,CCE2,8.065567946991296
2018-04-03,CCE1,8.037992952210825
2018-04-03,CCE2,8.04264342543952
2018-04-04,CCE1,8.041093762042923
2018-04-04,CCE2,8.04578785438373
2018-04-05,CCE1,8.042114019977994
2018-04-05,CCE2,8.039878827472828
2018-04-06,CCE1,8.044350048584079
2018-04-06,CCE2,8.046266827302414
2018-04-07,CCE1,8.040278093639541
2018-04-07,CCE2,8.070702331859477
2018-04-08,CCE1,8.038842596537995
2018-04-08,CCE2,8.052330784729692
2018-04-09,CCE1,8.034239845745583
2018-04-09,CCE2,8.034765175129035
2018-04-10,CCE1,8.033778668639817
2018-04-10,CCE2,8.03864602515637
2018-04-11,CCE1,8.036131122676993
2018-04-11,CCE2,8.01992406788659
2018-04-12,CCE1,8.04270849601893
2018-04-12,CCE2,8.025033844930784
2018-04-13,CCE1,8.050021151421896
2018-04-13,CCE2,7.9746749132154475
2018-04-14,CCE1,8.049568531283391
2018-04-14,CCE2,7.957173755495023
2018-04-15,CCE1,8.049877683869699
2018-04-15,CCE2,7.957781979620297
2018-04-16,CCE1,8.046911431642913
2018-04-16,CCE2,7.980274572956561
2018-04-17,CCE1,8.041715932291854
2018-04-17,CCE2,8.03165366305981
2018-04-18,CCE1,8.04602158258433
2018-04-18,CCE2,7.9928170892271675
2018-04-19,CCE1,8.046559734699821
2018-04-19,CCE2,7.987126907696052
2018-04-20,CCE1,8.043248589263465
2018-04-20,CCE2,7.9679911815033
2018-04-21,CCE1,8.043492738582856
2018-04-21,CCE2,7.9866933936045434
2018-04-22,CCE1,8.041183739472533
2018-04-22,CCE2,7.987627059382944
2018-04-23,CCE1,8.040659989757645
2018-04-23,CCE2,7.991494221521478
2018-04-24,CCE1,8.040228473606991
2018-04-24,CCE2,7.9786830209276465
2018-04-25,CCE1,8.04114289480855
2018-04-25,CCE2,8.010256739962422
2018-04-26,CCE1,8.045049936035918
2018-04-26,CCE2,8.045170910954658
2018-04-27,CCE1,8.042583973664136
2018-04-27,CCE2,8.02918408790061
2018-04-28,CCE1,8.042719302071431
2018-04-28,CCE2,8.020542068680255
2018-04-29,CCE1,8.041753753338412
2018-04-29,CCE2,7.992039364655699
2018-04-30,CCE1,8.039285369907045
2018-04-30,CCE2,7.951848115854873
2018-05-01,CCE1,8.039367470073604
2018-05-01,CCE2,7.9229924887795695
2018-05-02,CCE1,8.040595545383042
2018-05-02,CCE2,7.94909185101334
2018-05-03,CCE1,8.043347965823205
2018-05-03,CCE2,7.983249256253608
2018-05-04,CCE1,8.044222271374059
2018-05-04,CCE2,8.004287650976924
2018-05-05,CCE1,8.044057762420628
2018-05-05,CCE2,7.952409693386045
2018-05-06,CCE1,8.041465286423461
2018-05-06,CCE2,7.959055839739848
2018-05-07,CCE1,8.038229759470026
2018-05-07,CCE2,7.979471701045242
2018-05-08,CCE1,8.035011449993409
2018-05-08,CCE2,7.9978621156589975
2018-05-09,CCE1,8.0326438823768
2018-05-09,CCE2,7.966270025419592
2018-05-10,CCE1,8.03385568513898
2018-05-10,CCE2,7.980794110316523
2018-05-11,CCE1,8.038953415222755
2018-05-11,CCE2,7.961998716253166
2018-05-12,CCE1,8.044992380821489
2018-05-12,CCE2,7.982414812902099
2018-05-13,CCE1,8.036893397020162
2018-05-13,CCE2,7.973655316921376
2018-05-14,CCE1,8.034245427314408
2018-05-14,CCE2,7.95897105964005
2018-05-15,CCE1,8.044688866281334
2018-05-15,CCE2,7.998315493735052
2018-05-16,CCE1,8.0448422831097
2018-05-16,CCE2,8.031701016676498
2018-05-17,CCE1,8.036691973375968
2018-05-17,CCE2,7.983616124641915
2018-05-18,CCE1,8.0344991023401
2018-05-18,CCE2,8.010633630909853
2018-05-19,CCE1,8.032486244988513
2018-05-19,CCE2,8.035230973794294
2018-05-20,CCE1,8.031410992330487
2018-05-20,CCE2,8.031763224170842
2018-05-21,CCE1,8.031434260269394
2018-05-21,CCE2,8.025136152102899
2018-05-22,CCE1,8.035271192705462
2018-05-22,CCE2,8.031994000365726
2018-05-23,CCE1,8.035191799943997
2018-05-23,CCE2,7.957815296347215
2018-05-24,CCE1,8.03344154689128
2018-05-24,CCE2,7.991198280860533
2018-05-25,CCE1,8.033655633360924
2018-05-25,CCE2,8.0038025425392
2018-05-26,CCE1,8.035381924916988
2018-05-26,CCE2,7.942291993347599
2018-05-27,CCE1,8.035248959406664
2018-05-27,CCE2,7.939136182343655
2018-05-28,CCE1,8.031262192119058
2018-05-28,CCE2,7.972802107349227
2018-05-29,CCE1,8.032484510964837
2018-05-29,CCE2,7.96101479193538
2018-05-30,CCE1,8.031531832722962
2018-05-30,CCE2,7.9277360951566545
2018-05-31,CCE1,8.03125065936923
2018-05-31,CCE2,8.04230430197713
2018-06-01,CCE1,8.031135098392555
2018-06-01,CCE2,8.068230144163728
2018-06-02,CCE1,8.03002541222729
2018-06-02,CCE2,8.07400383545179
2018-06-03,CCE1,8.030103599493057
2018-06-03,CCE2,8.058113976772978
2018-06-04,CCE1,8.028927760859915
2018-06-04,CCE2,8.062269597465734
2018-06-05,CCE1,8.025802033534477
2018-06-05,CCE2,8.039658819399955
2018-06-06,CCE1,8.02437787582983
2018-06-06,CCE2,8.023604883055441
2018-06-07,CCE1,8.024366376152226
2018-06-07,CCE2,8.016263561007296
2018-06-08,CCE1,8.024406762509459
2018-06-08,CCE2,8.008031411498855
2018-06-09,CCE1,8.024767457181586
2018-06-09,CCE2,7.994635291942047
2018-06-10,CCE1,8.024806419611927
2018-06-10,CCE2,7.9669503231521395
2018-06-11,CCE1,8.025030032604803
2018-06-11,CCE2,7.881561803763152
2018-06-12,CCE1,8.02516096330719
2018-06-12,CCE2,7.860499113611713
2018-06-13,CCE1,8.025217521727697
2018-06-13,CCE2,7.924844210590848
2018-06-14,CCE1,8.023985730419598
2018-06-14,CCE2,8.004966131918321
2018-06-15,CCE1,8.023835954886714
2018-06-15,CCE2,8.022979226233588
2018-06-16,CCE1,8.024707437280183
2018-06-16,CCE2,8.028043549968087
2018-06-17,CCE1,8.02586664561517
2018-06-17,CCE2,7.999236132972033
2018-06-18,CCE1,8.030492347318077
2018-06-18,CCE2,8.041126274042515
2018-06-19,CCE1,8.033830967417886
2018-06-19,CCE2,8.031420296505082
2018-06-20,CCE1,8.031976889051926
2018-06-20,CCE2,8.01694792084333
2018-06-21,CCE1,8.03094593585181
2018-06-21,CCE2,7.957501816581861
2018-06-22,CCE1,8.027250452082209
2018-06-22,CCE2,8.037799793281753
2018-06-23,CCE1,8.026450924021255
2018-06-23,CCE2,7.999681849268339
2018-06-24,CCE1,8.026941683790861
2018-06-24,CCE2,8.02520588487593
2018-06-25,CCE1,8.027149923306585
2018-06-25,CCE2,8.051580687237736
2018-06-26,CCE1,8.027233250015568
2018-06-26,CCE2,8.083430727478005
2018-06-27,CCE1,8.028905087817028
2018-06-27,CCE2,8.095192339848744
2018-06-28,CCE1,8.032518494537394
2018-06-28,CCE2,8.092379334785877
2018-06-29,CCE1,8.028395059272762
2018-06-29,CCE2,8.061690780855418
2018-06-30,CCE1,8.028602916422932
2018-06-30,CCE2,8.015985654296083
2018-07-01,CCE1,8.030571656754603
2018-07-01,CCE2,7.990204884931889
2018-07-02,CCE1,8.019980084935787
2018-07-02,CCE2,8.016568352825837
2018-07-03,CCE1,8.02237727893741
2018-07-03,CCE2,8.052718740190736
2018-07-04,CCE1,8.018580055522644
2018-07-04,CCE2,8.020089498088868
2018-07-05,CCE1,8.017074023612672
2018-07-05,CCE2,8.058644291607202
2018-07-06,CCE1,8.019221899056433
2018-07-06,CCE2,8.05874103180197
2018-07-07,CCE1,8.023808546969926
2018-07-07,CCE2,8.005221987143782
2018-07-08,CCE1,8.02474829884418
2018-07-08,CCE2,7.984426365094529
2018-07-09,CCE1,8.026464713135335
2018-07-09,CCE2,7.957006796052003
2018-07-10,CCE1,8.033400361647821
2018-07-10,CCE2,7.9668476980538445
2018-07-11,CCE1,8.019002153832055
2018-07-11,CCE2,7.998069984938989
2018-07-12,CCE1,8.023535341281885
2018-07-12,CCE2,8.054028866425227
2018-07-13,CCE1,8.01618970383054
2018-07-13,CCE2,8.071268983626874
2018-07-14,CCE1,8.01126758680443
2018-07-14,CCE2,8.07920158389403
2018-07-15,CCE1,8.00882918165269
2018-07-15,CCE2,8.023002666082627
2018-07-16,CCE1,8.010088719433055
2018-07-16,CCE2,8.08302603429979
2018-07-17,CCE1,8.00716918713484
2018-07-17,CCE2,8.06336323394076
2018-07-18,CCE1,8.006212791520127
2018-07-18,CCE2,8.05011072695363
2018-07-19,CCE1,8.006197553731102
2018-07-19,CCE2,8.041257139990298
2018-07-20,CCE1,8.00621938351732
2018-07-20,CCE2,8.0405255421113
2018-07-21,CCE1,8.010016107816744
2018-07-21,CCE2,8.053791143541657
2018-07-22,CCE1,8.013640360067042
2018-07-22,CCE2,8.010800840362483
2018-07-23,CCE1,8.013178998936592
2018-07-23,CCE2,8.11176139794212
2018-07-24,CCE1,8.013114777873957
2018-07-24,CCE2,8.08478160452776
2018-07-25,CCE1,8.014614412841567
2018-07-25,CCE2,8.01212212848432
2018-07-26,CCE2,7.963451673654057
2018-07-27,CCE2,7.965833153114489
2018-07-28,CCE2,7.988807919580329
2018-07-29,CCE2,8.002113128946496
2018-07-30,CCE1,8.00063531194304
2018-07-30,CCE2,8.039942683410423
2018-07-31,CCE1,8.003974230713283
2018-07-31,CCE2,8.042850905952802
2018-08-01,CCE1,8.003879651533277
2018-08-01,CCE2,8.072414696368588
2018-08-02,CCE1,8.006521293010259
2018-08-02,CCE2,8.052568414143066
2018-08-03,CCE1,7.999201229755731
2018-08-03,CCE2,8.016246444141549
2018-08-04,CCE1,8.004910660348992
2018-08-04,CCE2,7.984327415076062
2018-08-05,CCE1,8.007861662717199
2018-08-05,CCE2,7.978545805937377
2018-08-06,CCE1,8.001270699105822
2018-08-06,CCE2,7.982967051923623
2018-08-07,CCE1,8.0025715845907
2018-08-07,CCE2,7.968238854136136
2018-08-08,CCE1,7.999006174554737
2018-08-08,CCE2,7.938123901164425
2018-08-09,CCE1,8.001593870896118
2018-08-09,CCE2,8.002109661328104
2018-08-10,CCE1,8.001661467151878
2018-08-10,CCE2,8.0070837800794
2018-08-11,CCE1,8.001769314038265
2018-08-11,CCE2,8.06291277618298
2018-08-12,CCE1,7.99848328607585
2018-08-12,CCE2,8.098311967566046
2018-08-13,CCE1,8.00196395546004
2018-08-13,CCE2,8.067050927670923
2018-08-14,CCE1,7.999230029740796
2018-08-14,CCE2,8.098676523235367
2018-08-15,CCE1,7.999586173563974
2018-08-15,CCE2,8.088375159740801
2018-08-16,CCE1,8.000205857291926
2018-08-16,CCE2,8.081404548438377
2018-08-17,CCE1,7.999263099996607
2018-08-17,CCE2,8.064543502684622
2018-08-18,CCE1,7.9962321756504275
2018-08-18,CCE2,8.1053567836844
2018-08-19,CCE1,7.992223647761952
2018-08-19,CCE2,8.100765887528555
2018-08-20,CCE1,7.993951081171583
2018-08-20,CCE2,8.082559885476302
2018-08-21,CCE1,7.997563545871979
2018-08-21,CCE2,8.068201665533497
2018-08-22,CCE1,8.005421246460571
2018-08-22,CCE2,8.08016567684397
2018-08-23,CCE1,8.002711678584616
2018-08-23,CCE2,8.07070822100827
2018-08-24,CCE1,8.003106963500509
2018-08-24,CCE2,8.086116287699646
2018-08-25,CCE1,8.00835738674476
2018-08-25,CCE2,8.07973844967496
2018-08-26,CCE1,8.004484441256915
2018-08-26,CCE2,8.092373028646586
2018-08-27,CCE1,8.011812844256049
2018-08-27,CCE2,8.090808338171703
2018-08-28,CCE1,8.017885836335227
2018-08-28,CCE2,8.06645649064467
2018-08-29,CCE1,8.02317812763858
2018-08-29,CCE2,8.06911104462947
2018-08-30,CCE1,8.003594745025973
2018-08-30,CCE2,8.066340991293355
2018-08-31,CCE1,7.9972058367921575
2018-08-31,CCE2,8.068520031815376
2018-09-01,CCE1,8.00966494953405
2018-09-01,CCE2,8.033764929932985
2018-09-02,CCE1,8.006650338923953
2018-09-02,CCE2,8.047881291788537
2018-09-03,CCE1,8.000246806960439
2018-09-03,CCE2,8.067511877249265
2018-09-04,CCE1,8.01001436072586
2018-09-04,CCE2,8.066101332777267
2018-09-05,CCE1,8.034152231510143
2018-09-05,CCE2,8.073582429632841
2018-09-06,CCE1,8.013215709464065
2018-09-06,CCE2,8.081538976185053
2018-09-07,CCE1,8.000788582391088
2018-09-07,CCE2,8.08159651642832
2018-09-08,CCE1,7.993225325682747
2018-09-08,CCE2,8.078096684037208
2018-09-09,CCE1,8.023443054972693
2018-09-09,CCE2,8.067334748850378
2018-09-10,CCE1,8.00046427758125
2018-09-10,CCE2,8.078140216215521
2018-09-11,CCE1,7.996281131452736
2018-09-11,CCE2,8.071226382464902
2018-09-12,CCE1,7.993643018266428
2018-09-12,CCE2,8.086001453231797
2018-09-13,CCE1,7.995743241893119
2018-09-13,CCE2,8.089726810671282
2018-09-14,CCE1,8.000757070065578
2018-09-14,CCE2,8.078799554657161
2018-09-15,CCE1,8.001242559265387
2018-09-15,CCE2,8.07826858076493
2018-09-16,CCE1,7.999682843485996
2018-09-16,CCE2,8.07720309322197
2018-09-17,CCE1,8.00232158979553
2018-09-17,CCE2,8.077257306302666
2018-09-18,CCE1,8.019207057172268
2018-09-18,CCE2,8.081202511743149
2018-09-19,CCE1,8.037371648872037
2018-09-19,CCE2,8.081970312283888
2018-09-20,CCE1,8.026942678611343
2018-09-20,CCE2,8.078521738281845
2018-09-21,CCE1,8.055220335869377
2018-09-21,CCE2,8.08343973902006
2018-09-22,CCE1,7.999239655386969
2018-09-22,CCE2,8.082166740242101
2018-09-23,CCE1,8.0269962901883
2018-09-23,CCE2,8.078590123775285
2018-09-24,CCE1,8.04741546313285
2018-09-24,CCE2,8.080998336935737
2018-09-25,CCE1,8.049288863658013
2018-09-25,CCE2,8.07972415456606
2018-09-26,CCE1,8.025841480992595
2018-09-26,CCE2,8.08252612928659
2018-09-27,CCE1,8.013927391957003
2018-09-27,CCE2,8.0762247254977
2018-09-28,CCE1,8.022455895294643
2018-09-28,CCE2,8.065123623540586
2018-09-29,CCE1,8.04819727888204
2018-09-29,CCE2,8.06272168777681
2018-09-30,CCE1,8.030495986605983
2018-09-30,CCE2,8.042151627874782
2018-10-01,CCE1,8.042472386404855
2018-10-01,CCE2,8.021070830675598
2018-10-02,CCE1,8.064736063789846
2018-10-02,CCE2,8.076949867404604
2018-10-03,CCE1,8.051160956821102
2018-10-03,CCE2,8.085999246911998
2018-10-04,CCE1,8.055703003282707
2018-10-04,CCE2,8.103674429518902
2018-10-05,CCE1,8.047158010479569
2018-10-05,CCE2,8.095140776611805
2018-10-06,CCE1,8.04646686132777
2018-10-06,CCE2,8.086350231068277
2018-10-07,CCE1,8.043134944122755
2018-10-07,CCE2,8.07030226205181
2018-10-08,CCE1,8.041056140817636
2018-10-08,CCE2,8.074605831000996
2018-10-09,CCE1,8.031318553959794
2018-10-09,CCE2,8.067288143072405
2018-10-10,CCE1,8.036146471498556
2018-10-10,CCE2,8.068330519417163
2018-10-11,CCE1,8.037338317167318
2018-10-11,CCE2,8.06866365609572
2018-10-12,CCE1,8.037973056402516
2018-10-12,CCE2,8.075222932078146
2018-10-13,CCE1,8.03975266679547
2018-10-13,CCE2,8.068740375740402
2018-10-14,CCE1,8.035243556191839
2018-10-14,CCE2,8.069903798467942
2018-10-15,CCE1,8.023831517384245
2018-10-15,CCE2,8.070005109754772
2018-10-16,CCE1,8.033621269582897
2018-10-16,CCE2,8.071856891845707
2018-10-17,CCE1,8.034177068228116
2018-10-17,CCE2,8.076698536833744
2018-10-18,CCE1,8.04246376747741
2018-10-18,CCE2,8.078046246376257
2018-10-19,CCE1,8.019667632770487
2018-10-19,CCE2,8.083420264665317
2018-10-20,CCE1,8.035085312536623
2018-10-20,CCE2,8.074362984710806
2018-10-21,CCE1,8.02995656673965
2018-10-21,CCE2,8.059258530206248
2018-10-22,CCE1,8.030793694498609
2018-10-22,CCE2,8.0703102876191
2018-10-23,CCE1,8.026032823698744
2018-10-23,CCE2,8.07300873022511
2018-10-24,CCE1,8.030140793356804
2018-10-24,CCE2,8.0723699932347
2018-10-25,CCE1,8.03897225130388
2018-10-25,CCE2,8.074253871831239
2018-10-26,CCE1,8.031187614194184
2018-10-26,CCE2,8.075554808238229
2018-10-27,CCE1,8.01825058304998
2018-10-27,CCE2,8.076901629133435
2018-10-28,CCE2,8.073554390316444
2018-10-29,CCE2,8.059152001600394
2018-10-30,CCE2,8.037789874840216
2018-10-31,CCE2,8.035705816668793
2018-11-01,CCE2,8.041099201701721
2018-11-02,CCE2,8.04672179279044
2018-11-03,CCE2,8.070972090461911
2018-11-04,CCE2,8.082883378387036
2018-11-05,CCE2,8.070391963190682
2018-11-06,CCE2,8.076168242597964
2018-11-07,CCE2,8.075875283096215
2018-11-08,CCE2,8.083913747565436
2018-11-09,CCE2,8.083522998249922
2018-11-10,CCE2,8.077119685344352
2018-11-11,CCE2,8.079904818395189
2018-11-12,CCE2,8.072642959078633
2018-11-13,CCE1,8.053520065433755
2018-11-13,CCE2,8.081175092950375
2018-11-14,CCE1,8.050251920546982
2018-11-14,CCE2,8.0925083957068
2018-11-15,CCE1,8.051647799970741
2018-11-15,CCE2,8.09314018173626
2018-11-16,CCE1,8.052721216223096
2018-11-16,CCE2,8.093297766608131
2018-11-17,CCE1,8.047540815059465
2018-11-17,CCE2,8.091073983504005
2018-11-18,CCE1,8.049062679418345
2018-11-18,CCE2,8.085778194956314
2018-11-19,CCE1,8.052200830596691
2018-11-19,CCE2,8.08811298794636
2018-11-20,CCE1,8.05327709511391
2018-11-20,CCE2,8.083798070294726
2018-11-21,CCE1,8.05327216719906
2018-11-21,CCE2,8.083969246967259
2018-11-22,CCE1,8.050906260816586
2018-11-22,CCE2,8.085973067010599
2018-11-23,CCE1,8.051768988775626
2018-11-23,CCE2,8.081677643833991
2018-11-24,CCE1,8.04487332104132
2018-11-24,CCE2,8.084468947028364
2018-11-25,CCE1,8.057251731641646
2018-11-25,CCE2,8.087315182452464
2018-11-26,CCE1,8.054898036375327
2018-11-26,CCE2,8.089913714958355
2018-11-27,CCE1,8.049203061142345
2018-11-27,CCE2,8.091030484760536
2018-11-28,CCE1,8.055148617274972
2018-11-28,CCE2,8.088134611541774
2018-11-29,CCE1,8.048275768347748
2018-11-29,CCE2,8.08594478513498
2018-11-30,CCE1,8.049695889256244
2018-11-30,CCE2,8.087359441865884
2018-12-01,CCE1,8.050087855707305
2018-12-01,CCE2,8.087317364763384
2018-12-02,CCE1,8.051886042168059
2018-12-02,CCE2,8.087793469117228
2018-12-03,CCE1,8.053667289905464
2018-12-03,CCE2,8.08510658363239
2018-12-04,CCE1,8.050194307452683
2018-12-04,CCE2,8.08130029238775
2018-12-05,CCE1,8.04835723874382
2018-12-05,CCE2,8.07437558548203
2018-12-06,CCE1,8.049467799078796
2018-12-06,CCE2,8.083693543488833
2018-12-07,CCE1,8.050865944942247
2018-12-07,CCE2,8.08704986502834
2018-12-08,CCE1,8.046989156233257
2018-12-08,CCE2,8.090529433014325
2018-12-09,CCE1,8.050374952973055
2018-12-09,CCE2,8.088118736257147
2018-12-10,CCE1,8.051243705738324
2018-12-10,CCE2,8.090168318076026
2018-12-11,CCE1,8.053617100027308
2018-12-11,CCE2,8.092808170629327
2018-12-12,CCE1,8.052118478395117
2018-12-12,CCE2,8.091346047542945
2018-12-13,CCE1,8.053867449377641
2018-12-13,CCE2,8.092518725459238
2018-12-14,CCE1,8.05224406010081
2018-12-14,CCE2,8.100335469391927
2018-12-15,CCE1,8.050909516902426
2018-12-15,CCE2,8.097493950266225
2018-12-16,CCE1,8.049746966069128
2018-12-16,CCE2,8.102692280367242
2018-12-17,CCE1,8.049062491222836
2018-12-17,CCE2,8.097025318156765
2018-12-18,CCE1,8.05245613907418
2018-12-18,CCE2,8.09836509902644
2018-12-19,CCE1,8.050576249857425
2018-12-19,CCE2,8.093946443441007
2018-12-20,CCE1,8.050551856551484
2018-12-20,CCE2,8.09415251078413
2018-12-21,CCE1,8.05303778213227
2018-12-21,CCE2,8.095079819003157
2018-12-22,CCE1,8.051301174143921
2018-12-22,CCE2,8.097809833702378
2018-12-23,CCE1,8.048989800396463
2018-12-23,CCE2,8.098259531536293
2018-12-24,CCE1,8.051048347500759
2018-12-24,CCE2,8.09569747463559
2018-12-25,CCE1,8.050359953831283
2018-12-25,CCE2,8.094997571844786
2018-12-26,CCE1,8.049909352287274
2018-12-26,CCE2,8.090854898064892
2018-12-27,CCE1,8.050674564345686
2018-12-27,CCE2,8.087049294513667
2018-12-28,CCE1,8.04987712299632
2018-12-28,CCE2,8.061857326609806
2018-12-29,CCE1,8.050398068978057
2018-12-29,CCE2,8.074542030518034
2018-12-30,CCE1,8.052213305469467
2018-12-30,CCE2,8.035264804418665
2018-12-31,CCE1,8.050489071075226
2018-12-31,CCE2,8.031811973719556
2019-01-01,CCE1,8.051420587943312
2019-01-01,CCE2,8.023377170408763
2019-01-02,CCE1,8.04880931423426
2019-01-02,CCE2,8.020750221107395
2019-01-03,CCE1,8.046958268721578
2019-01-03,CCE2,8.031528092635499
2019-01-04,CCE1,8.045767378730469
2019-01-04,CCE2,8.047779413057501
2019-01-05,CCE1,8.049605690502405
2019-01-05,CCE2,8.052270054257846
2019-01-06,CCE1,8.051951109459145
2019-01-06,CCE2,8.058532970750209
2019-01-07,CCE1,8.052296523614979
2019-01-07,CCE2,8.07679330738831
2019-01-08,CCE1,8.048708440344159
2019-01-08,CCE2,8.084118922962174
2019-01-09,CCE1,8.048850128426128
2019-01-09,CCE2,8.085876271055405
2019-01-10,CCE1,8.04891718858811
2019-01-10,CCE2,8.085379144237839
2019-01-11,CCE1,8.051047491907429
2019-01-11,CCE2,8.084887399827776
2019-01-12,CCE1,8.050839687281481
2019-01-12,CCE2,8.095084764990311
2019-01-13,CCE1,8.04998501742009
2019-01-13,CCE2,8.105038089063193
2019-01-14,CCE1,8.05086547202671
2019-01-14,CCE2,8.095598235398775
2019-01-15,CCE1,8.052899681336905
2019-01-15,CCE2,8.082755554886056
2019-01-16,CCE1,8.053660070495171
2019-01-16,CCE2,8.07986077393575
2019-01-17,CCE1,8.053583399159473
2019-01-17,CCE2,8.08244272787181
2019-01-18,CCE1,8.053650997937867
2019-01-18,CCE2,8.07948946048831
2019-01-19,CCE1,8.051785013784585
2019-01-19,CCE2,8.078940793399335
2019-01-20,CCE1,8.05058557651927
2019-01-20,CCE2,8.081140771854363
2019-01-21,CCE1,8.051752782996372
2019-01-21,CCE2,8.085448050110168
2019-01-22,CCE1,8.053639589243753
2019-01-22,CCE2,8.08697070753964
2019-01-23,CCE1,8.054352105174061
2019-01-23,CCE2,8.088568302548603
2019-01-24,CCE1,8.054894126733592
2019-01-24,CCE2,8.093422391110074
2019-01-25,CCE1,8.053542884020226
2019-01-25,CCE2,8.096953945687678
2019-01-26,CCE1,8.052791650632381
2019-01-26,CCE2,8.091800093641021
2019-01-27,CCE1,8.052079417432918
2019-01-27,CCE2,8.082241867097038
2019-01-28,CCE1,8.053277183299885
2019-01-28,CCE2,8.090252985065801
2019-01-29,CCE1,8.05333580014517
2019-01-29,CCE2,8.100470791243449
2019-01-30,CCE1,8.052893720284683
2019-01-30,CCE2,8.091391614722278
2019-01-31,CCE1,8.052534904405812
2019-01-31,CCE2,8.090502384182942
2019-02-01,CCE1,8.05263589642296
2019-02-01,CCE2,8.099812138365827
2019-02-02,CCE1,8.053911482107901
2019-02-02,CCE2,8.088219677205977
2019-02-03,CCE1,8.053970797543291
2019-02-03,CCE2,8.084912372993607
2019-02-04,CCE1,8.054478621889475
2019-02-04,CCE2,8.08153894145701
2019-02-05,CCE1,8.05478533663887
2019-02-05,CCE2,8.07255513266633
2019-02-06,CCE1,8.055575669743614
2019-02-06,CCE2,8.069296660725746
2019-02-07,CCE1,8.055251769400337
2019-02-07,CCE2,8.079019237673426
2019-02-08,CCE1,8.053627464645443
2019-02-08,CCE2,8.079551963862837
2019-02-09,CCE1,8.055340408075667
2019-02-09,CCE2,8.082496448521468
2019-02-10,CCE1,8.056970200794053
2019-02-10,CCE2,8.093893029216789
2019-02-11,CCE1,8.058533382546047
2019-02-11,CCE2,8.08926051883286
2019-02-12,CCE1,8.058221193276959
2019-02-12,CCE2,8.090658379177794
2019-02-13,CCE1,8.058847647475398
2019-02-13,CCE2,8.087241958492971
2019-02-14,CCE1,8.057194522995069
2019-02-14,CCE2,8.082539184766864
2019-02-15,CCE1,8.056855913662895
2019-02-15,CCE2,8.070206081312422
2019-02-16,CCE1,8.057747665156816
2019-02-16,CCE2,8.060104704398793
2019-02-17,CCE1,8.058571146788191
2019-02-17,CCE2,8.071870247780375
2019-02-18,CCE1,8.059504061292328
2019-02-18,CCE2,8.080495699936103
2019-02-19,CCE1,8.055756067534046
2019-02-19,CCE2,8.07515709597417
2019-02-20,CCE1,8.057466418683374
2019-02-20,CCE2,8.068206308394082
2019-02-21,CCE1,8.056537687694183
2019-02-21,CCE2,8.074340413758028
2019-02-22,CCE1,8.042742930956083
2019-02-22,CCE2,8.074373332534162
2019-02-23,CCE1,8.032855916461475
2019-02-23,CCE2,8.08451949624948
2019-02-24,CCE1,8.030011538097623
2019-02-24,CCE2,8.08426187613273
2019-02-25,CCE1,8.026016209734014
2019-02-25,CCE2,8.076526627525228
2019-02-26,CCE1,8.045470403347446
2019-02-26,CCE2,8.072245630382037
2019-02-27,CCE1,8.050463397165558
2019-02-27,CCE2,8.078134917438586
2019-02-28,CCE1,8.050128949989407
2019-02-28,CCE2,8.07904920220383
2019-03-01,CCE1,8.040672144127496
2019-03-01,CCE2,8.07749638350442
2019-03-02,CCE1,8.036578584913283
2019-03-02,CCE2,8.081683650078194
2019-03-03,CCE1,8.035311225340637
2019-03-03,CCE2,8.086890421807999
2019-03-04,CCE1,8.038240291826913
2019-03-04,CCE2,8.089353982996444
2019-03-05,CCE1,8.039774140693076
2019-03-05,CCE2,8.092029698016683
2019-03-06,CCE1,8.04079063375093
2019-03-06,CCE2,8.087722709224197
2019-03-07,CCE1,8.041127238769596
2019-03-07,CCE2,8.08464133854209
2019-03-08,CCE1,8.046453250750565
2019-03-08,CCE2,8.091438480422545
2019-03-09,CCE1,8.047731195761454
