date,station,nitrate
2017-03-27,CCE1,0.4420870630936595
2017-03-27,CCE2,3.720932662602267
2017-03-28,CCE1,0.2909912126458961
2017-03-28,CCE2,6.290127141656534
2017-03-29,CCE1,0.28951375816763164
2017-03-29,CCE2,7.027612219001397
2017-03-30,CCE1,0.2514935476980817
2017-03-30,CCE2,9.147780565680256
2017-03-31,CCE1,0.2790193611936732
2017-03-31,CCE2,12.971939080718665
2017-04-01,CCE1,0.34676576292455913
2017-04-01,CCE2,14.623953918272456
2017-04-02,CCE1,0.2828945175966214
2017-04-02,CCE2,14.49511938498104
2017-04-03,CCE1,0.255931973249076
2017-04-03,CCE2,13.885464338869115
2017-04-04,CCE1,0.2703726151760402
2017-04-04,CCE2,13.65212916455206
2017-04-05,CCE1,0.26851730122065154
2017-04-05,CCE2,12.628523370576888
2017-04-06,CCE1,0.29214452402996866
2017-04-06,CCE2,11.666152565917953
2017-04-07,CCE1,0.3317735850745799
2017-04-07,CCE2,12.297548641600898
2017-04-08,CCE1,0.4060809549427209
2017-04-08,CCE2,11.70943368926865
2017-04-09,CCE1,0.3915556042226262
2017-04-09,CCE2,9.583192205081245
2017-04-10,CCE1,0.33911929650609657
2017-04-10,CCE2,3.289965501125195
2017-04-11,CCE1,0.36410723121380967
2017-04-11,CCE2,4.941367933642575
2017-04-12,CCE1,0.4442954221603817
2017-04-12,CCE2,8.4037612338703
2017-04-13,CCE1,0.5178215420285223
2017-04-13,CCE2,6.911312595692227
2017-04-14,CCE1,0.4753151864064671
2017-04-14,CCE2,8.55437346838372
2017-04-15,CCE1,0.47704289941186273
2017-04-15,CCE2,9.774182740833666
2017-04-16,CCE1,0.46914540816889216
2017-04-16,CCE2,9.277340945540969
2017-04-17,CCE1,0.5322921366971638
2017-04-17,CCE2,10.87871469153066
2017-04-18,CCE1,0.5592603521535396
2017-04-18,CCE2,8.696199899970946
2017-04-19,CCE1,0.5815043029040334
2017-04-19,CCE2,9.608864033532003
2017-04-20,CCE1,0.6220126531643311
2017-04-20,CCE2,5.498542673570882
2017-04-21,CCE1,0.6765942264638442
2017-04-21,CCE2,2.640150935919819
2017-04-22,CCE1,0.6293216602569318
2017-04-22,CCE2,5.525195159197923
2017-04-23,CCE1,0.6396897190500207
2017-04-23,CCE2,9.399858732027443
2017-04-24,CCE1,0.6771772359769853
2017-04-24,CCE2,11.238978865808088
2017-04-25,CCE1,0.7072658558451256
2017-04-25,CCE2,11.860171147700283
2017-04-26,CCE1,0.6224555786544431
2017-04-26,CCE2,13.331176917734771
2017-04-27,CCE1,0.526672568620623
2017-04-27,CCE2,14.65718241328529
2017-04-28,CCE1,0.36263894584170475
2017-04-28,CCE2,16.777095531255654
2017-04-29,CCE1,0.35281335002357106
2017-04-29,CCE2,16.231878230128213
2017-04-30,CCE1,0.2791657566564177
2017-04-30,CCE2,14.586912709225379
2017-05-01,CCE1,0.205091182080114
2017-05-01,CCE2,14.650756531756885
2017-05-02,CCE1,0.20551740895578574
2017-05-02,CCE2,12.001633660957568
2017-05-03,CCE1,0.2654980275312849
2017-05-03,CCE2,11.997829677792359
2017-05-04,CCE1,0.3254209081286375
2017-05-04,CCE2,10.133494254448967
2017-05-05,CCE1,0.39591190555605543
2017-05-05,CCE2,7.77459629973598
2017-05-06,CCE1,0.34641679187236263
2017-05-06,CCE2,4.246229197021237
2017-05-07,CCE1,0.3863821561298459
2017-05-07,CCE2,6.712752163476455
2017-05-08,CCE1,0.5521348978383099
2017-05-08,CCE2,7.200646883178425
2017-05-09,CCE1,0.5389574924879503
2017-05-09,CCE2,4.05838052000192
2017-05-10,CCE1,0.46279744824870145
2017-05-10,CCE2,3.14065811696354
2017-05-11,CCE1,0.324201333748015
2017-05-12,CCE1,0.4944966612407926
2017-05-13,CCE1,0.5749464004982762
2017-05-14,CCE1,0.6829298407361518
2017-05-15,CCE1,0.45512946015123684
2017-05-16,CCE1,0.5332903078132102
2017-05-17,CCE1,0.8280903330184061
2017-05-18,CCE1,0.8845066776680462
2017-05-19,CCE1,0.8659230223176865
2017-05-20,CCE1,1.94973520030066
2017-05-21,CCE1,2.205031753283634
2017-05-22,CCE1,2.0020991395999412
2017-05-23,CCE1,2.862359234249581
2017-05-24,CCE1,2.2222495372325546
2017-05-25,CCE1,2.5812110207710837
2017-05-26,CCE1,1.9591047959762797
2017-05-27,CCE1,2.1473753072925867
2017-05-28,CCE1,2.4893767213866718
2017-05-29,CCE1,2.8364093854807564
2017-05-30,CCE1,1.8309142717970632
2017-05-31,CCE1,0.9624104775578145
2017-06-01,CCE1,1.0357764749852327
2017-06-02,CCE1,1.0821424724126507
2017-06-03,CCE1,2.6973418031734027
2017-06-04,CCE1,4.208291133934154
2017-06-05,CCE1,1.3305182424726827
2017-06-06,CCE1,1.7983009065667679
2017-06-07,CCE1,1.790472459549741
2017-06-08,CCE1,0.9690884569771595
2017-06-09,CCE1,0.85733540678553
2017-06-10,CCE1,0.8469593407208843
2017-06-11,CCE1,1.4278749413229057
2017-06-12,CCE1,1.229663557797943
2017-06-13,CCE1,1.1732239996698055
2017-06-14,CCE1,0.858367774875001
2017-06-15,CCE1,0.5488190897627367
2017-06-16,CCE1,0.5142624681425357
2017-06-17,CCE1,0.521334814776303
2017-06-18,CCE1,0.4936849391878481
2017-06-19,CCE1,0.5003267302660598
2017-06-20,CCE1,0.4752899499157002
2017-06-21,CCE1,0.4552293600415309
2017-06-22,CCE1,0.4200245393981308
2017-06-23,CCE1,0.40840183108684336
2017-06-24,CCE1,0.41135711422854704
2017-06-25,CCE1,0.5100336275289811
2017-06-26,CCE1,0.6823371249563991
2017-06-27,CCE1,0.6017705827012776
2017-06-28,CCE1,0.590265548382664
2017-06-29,CCE1,0.5466831331116694
2017-06-30,CCE1,0.5164737337136908
2017-07-01,CCE1,0.3642226676490452
2017-07-02,CCE1,0.33117398253678043
2017-07-03,CCE1,0.36088124980546854
2017-07-04,CCE1,0.28426721806075084
2017-07-05,CCE1,0.09950782495480077
2017-07-06,CCE1,0.5951517707654959
2017-07-07,CCE1,0.7168035728484744
2017-07-08,CCE1,0.2844671893235113
2017-07-09,CCE1,0.295061361354104
2017-07-10,CCE1,0.3165781524323159
2017-07-11,CCE1,0.344523514939099
2017-07-12,CCE1,0.4378557822077869
2017-07-13,CCE1,0.3624082875717129
2017-07-14,CCE1,0.45085960245944845
2017-07-15,CCE1,0.37100734591861245
2017-07-16,CCE1,0.3093396131873005
2017-07-17,CCE1,0.2789081441922521
2017-07-18,CCE1,0.33832557629610505
2017-07-19,CCE1,0.31136022451717377
2017-07-20,CCE1,0.3152282060715759
2017-07-21,CCE1,0.23213697502702804
2017-07-22,CCE1,0.22339573075062266
2017-07-23,CCE1,0.2877832171762095
2017-07-24,CCE1,0.2735008318069243
2017-07-25,CCE1,0.295189142408335
2017-07-26,CCE1,0.33790538341267623
2017-07-27,CCE1,0.49683270500309834
2017-07-28,CCE1,0.2810988544323479
2017-07-29,CCE1,0.615699252945847
2017-07-30,CCE1,0.5779012497392967
2017-07-31,CCE1,0.5732013320241264
2017-08-01,CCE1,0.5155260895119841
2017-08-02,CCE1,0.7218332187947136
2017-08-03,CCE1,0.6214389591885543
2017-08-04,CCE1,0.7887183106935062
2017-08-05,CCE1,1.5321328117711073
2017-08-06,CCE1,2.591220389771786
2017-08-07,CCE1,2.3103720703365664
2017-08-08,CCE1,1.790792447482544
2017-08-09,CCE1,2.7379062006968975
2017-08-10,CCE1,2.850909376988174
2017-08-11,CCE1,2.944826777943675
2017-08-12,CCE1,1.9452513522813497
2017-08-13,CCE1,0.9258911280842259
2017-08-14,CCE1,1.155376676170374
2017-08-15,CCE1,1.4161683140001122
2017-08-15,CCE2,3.1155117651349613
2017-08-16,CCE1,2.008896383453782
2017-08-16,CCE2,3.4143975310159846
2017-08-17,CCE1,3.0525299016254004
2017-08-17,CCE2,2.6329001391706393
2017-08-18,CCE1,3.077239808685908
2017-08-18,CCE2,0.981991152709805
2017-08-19,CCE1,1.0231302713019705
2017-08-19,CCE2,1.2150882270034378
2017-08-20,CCE1,1.7263818450291444
2017-08-20,CCE2,0.7684023926999739
2017-08-21,CCE1,4.073834807645207
2017-08-21,CCE2,0.5542015681400873
2017-08-22,CCE1,3.6978092349077354
2017-08-22,CCE2,0.5879189098825245
2017-08-23,CCE1,2.9908935106551113
2017-08-23,CCE2,0.5305388357489939
2017-08-24,CCE1,2.8304992510489515
2017-08-24,CCE2,1.689762888717859
2017-08-25,CCE1,3.2096722991351
2017-08-25,CCE2,0.9099684674339782
2017-08-26,CCE1,2.496898231836633
2017-08-26,CCE2,2.761439797887333
2017-08-27,CCE1,2.6395889081279096
2017-08-27,CCE2,2.925929980625321
2017-08-28,CCE1,1.8294430459576478
2017-08-28,CCE2,2.424819431567185
2017-08-29,CCE1,1.5053602179754204
2017-08-29,CCE2,0.947398273739815
2017-08-30,CCE1,2.0800434156342185
2017-08-30,CCE2,0.635776283291959
2017-08-31,CCE1,1.6931213782502808
2017-08-31,CCE2,0.43825392077268316
2017-09-01,CCE1,1.1624493408663437
2017-09-01,CCE2,0.4087551744271038
2017-09-02,CCE1,1.329971747926851
2017-09-02,CCE2,0.37218199626715903
2017-09-03,CCE1,1.3206191549873585
2017-09-03,CCE2,0.2747152579380406
2017-09-04,CCE1,1.8022040620478654
2017-09-04,CCE2,0.5051093489575744
2017-09-05,CCE1,1.6088236913305953
2017-09-05,CCE2,2.5601714116258756
2017-09-06,CCE1,1.3505661838611882
2017-09-06,CCE2,1.9921339377349685
2017-09-07,CCE1,0.9009010909216953
2017-09-07,CCE2,3.3358668925029975
2017-09-08,CCE1,0.7890591817428865
2017-09-08,CCE2,3.1207644925580844
2017-09-09,CCE1,0.5561943024786075
2017-09-09,CCE2,2.996626146156299
2017-09-10,CCE1,0.6228025195624247
2017-09-10,CCE2,2.032634724973965
2017-09-11,CCE1,0.6289234114714167
2017-09-11,CCE2,2.0977866636592726
2017-09-12,CCE1,0.4822318033804091
2017-09-12,CCE2,2.8681483859946906
2017-09-13,CCE1,0.5214335033702094
2017-09-13,CCE2,0.7917789462830758
2017-09-14,CCE1,0.5795209356832419
2017-09-14,CCE2,1.0416775901523743
2017-09-15,CCE1,0.5010616508245574
2017-09-15,CCE2,0.7054486494842638
2017-09-16,CCE1,0.46212572455173134
2017-09-16,CCE2,1.3917686860200489
2017-09-17,CCE1,0.4462800760566832
2017-09-17,CCE2,2.520247594402186
2017-09-18,CCE1,0.46307962958183696
2017-09-18,CCE2,2.227138470647891
2017-09-19,CCE1,0.4381656535809613
2017-09-19,CCE2,2.6141500956003827
2017-09-20,CCE1,0.4994912366321443
2017-09-20,CCE2,4.054892626221659
2017-09-21,CCE1,0.4330028778795471
2017-09-21,CCE2,5.7578404656941045
2017-09-22,CCE1,0.4307986770157856
2017-09-22,CCE2,3.441203371888694
2017-09-23,CCE1,0.6182108470910559
2017-09-23,CCE2,1.449397416599706
2017-09-24,CCE1,1.3439242992176081
2017-09-24,CCE2,1.7552102196403603
2017-09-25,CCE1,2.7805281456720548
2017-09-25,CCE2,2.2367918510974767
2017-09-26,CCE1,2.488375678995188
2017-09-26,CCE2,3.266719231076296
2017-09-27,CCE1,1.280374096156706
2017-09-27,CCE2,4.8419151455082385
2017-09-28,CCE1,1.1283881990214089
2017-09-28,CCE2,3.171172742897493
2017-09-29,CCE1,1.0501430750018852
2017-09-29,CCE2,1.9909755472797706
2017-09-30,CCE1,0.7990385881229985
2017-09-30,CCE2,1.3733662094798136
2017-10-01,CCE1,0.5073422625725498
2017-10-01,CCE2,0.8176485238688249
2017-10-02,CCE1,0.2550050979241759
2017-10-02,CCE2,0.8380318206476153
2017-10-03,CCE1,0.27142224287095396
2017-10-03,CCE2,1.1767228042021858
2017-10-04,CCE1,0.7490247781365897
2017-10-04,CCE2,0.8003001721555778
2017-10-05,CCE1,0.5249208254457373
2017-10-05,CCE2,1.0755248762495053
2017-10-06,CCE1,0.38585912217213436
2017-10-06,CCE2,0.842196453661689
2017-10-07,CCE1,0.3785684950446075
2017-10-07,CCE2,1.7789414996212438
2017-10-08,CCE1,0.2903364829131955
2017-10-08,CCE2,1.7964230069595626
2017-10-09,CCE1,0.3718370253776909
2017-10-09,CCE2,0.7921315517882336
2017-10-10,CCE1,0.2960535022355981
2017-10-10,CCE2,1.6436848610467363
2017-10-11,CCE1,0.4516852697512832
2017-10-11,CCE2,0.7639927349883994
2017-10-12,CCE1,0.4917060781501712
2017-10-12,CCE2,0.7807760635762473
2017-10-13,CCE1,0.7055810939733079
2017-10-13,CCE2,0.7401081954888863
2017-10-14,CCE1,0.3522322889126031
2017-10-14,CCE2,0.9529395596613982
2017-10-15,CCE1,0.4208658070842215
2017-10-15,CCE2,0.9282968776650026
2017-10-16,CCE1,0.39172154747806226
2017-10-16,CCE2,0.8974068675550324
2017-10-17,CCE1,0.3957717323163474
2017-10-17,CCE2,0.8335077229501877
2017-10-18,CCE1,0.4041621949324103
2017-10-18,CCE2,0.7339750383560245
2017-10-19,CCE1,0.43428876865958416
2017-10-19,CCE2,0.4178790415450686
2017-10-20,CCE1,0.4249361757200916
2017-10-20,CCE2,0.4501279761069668
2017-10-21,CCE1,0.4257919161139323
2017-10-21,CCE2,1.1063156640678586
2017-10-22,CCE1,0.46622783327544953
2017-10-22,CCE2,2.732943413698617
2017-10-23,CCE1,0.46819784134605774
2017-10-23,CCE2,3.226734320791824
2017-10-24,CCE1,0.5667271928510097
2017-10-24,CCE2,5.819851553947575
2017-10-25,CCE1,0.5917843221337391
2017-10-25,CCE2,5.769896113253256
2017-10-26,CCE1,0.5748275625275797
2017-10-26,CCE2,5.0907682779625185
2017-10-27,CCE1,0.7251845655476833
2017-10-27,CCE2,3.790555384474752
2017-10-28,CCE1,0.5558098766485947
2017-10-28,CCE2,1.9275735883234042
2017-10-29,CCE1,0.6892003392646574
2017-10-29,CCE2,2.90366885056366
2017-10-30,CCE1,0.8116185796584982
2017-10-30,CCE2,1.137908841893986
2017-10-31,CCE1,0.8511895978301164
2017-10-31,CCE2,0.9293742411665034
2017-11-01,CCE1,0.7186646564057754
2017-11-01,CCE2,0.7284566053014784
2017-11-02,CCE1,0.554665598819818
2017-11-02,CCE2,0.8165274740971907
2017-11-03,CCE1,0.26900915741381826
2017-11-03,CCE2,0.7015299477777889
2017-11-04,CCE1,0.1844321708558285
2017-11-04,CCE2,0.450896141346332
2017-11-05,CCE1,0.1153075413931376
2017-11-05,CCE2,0.29681539048514394
2017-11-06,CCE1,0.23359070099660909
2017-11-06,CCE2,0.42459520723510896
2017-11-07,CCE1,0.32081437989917666
2017-11-07,CCE2,0.4257838836055941
2017-11-08,CCE1,0.6242167423042112
2017-11-08,CCE2,0.49368390978164195
2017-11-09,CCE1,1.4330073322224735
2017-11-09,CCE2,0.46992619292904286
2017-11-10,CCE1,0.8516977237280368
2017-11-10,CCE2,0.4538989352769022
2017-11-11,CCE1,1.036905972376458
2017-11-11,CCE2,0.44887508910223656
2017-11-12,CCE1,1.201735473229464
2017-11-12,CCE2,0.4751150101272689
2017-11-13,CCE1,1.269828091366421
2017-11-13,CCE2,0.5409932077968568
2017-11-14,CCE1,0.6978981125016143
2017-11-14,CCE2,0.5061390733884245
2017-11-15,CCE1,0.7222369828431568
2017-11-15,CCE2,0.41589019706553215
2017-11-16,CCE1,0.5150778373116837
2017-11-16,CCE2,0.5207032930321437
2017-11-17,CCE1,0.31434270989172836
2017-11-17,CCE2,1.1255293009321117
2017-11-18,CCE1,0.2115914642604246
2017-11-18,CCE2,0.49402297000728385
2017-11-19,CCE1,0.2441986489494582
2017-11-19,CCE2,0.48411897308592694
2017-11-20,CCE1,0.40912980994835696
2017-11-20,CCE2,0.6668160984995349
2017-11-21,CCE1,0.4108513403001248
2017-11-21,CCE2,0.6973213351299784
2017-11-22,CCE1,0.6698691160731384
2017-11-22,CCE2,0.5694714314969228
2017-11-23,CCE1,0.7037939940032536
2017-11-23,CCE2,0.3835191665751423
2017-11-24,CCE1,0.35471754918204623
2017-11-24,CCE2,0.41235554277590775
2017-11-25,CCE1,0.34137456996930454
2017-11-25,CCE2,0.4197456890325269
2017-11-26,CCE1,0.2831020272644995
2017-11-26,CCE2,0.5862878620590111
2017-11-27,CCE1,0.5525135504937605
2017-11-27,CCE2,0.4093049223817398
2017-11-28,CCE1,0.4736005366270545
2017-11-28,CCE2,1.0116501476037103
2017-11-29,CCE1,0.24052890041421893
2017-11-29,CCE2,0.756551073769355
2017-11-30,CCE1,0.9998516884887234
2017-11-30,CCE2,0.9363145030992329
2017-12-01,CCE1,1.0373686126822723
2017-12-01,CCE2,1.7989369464205698
2017-12-02,CCE1,0.517917667625821
2017-12-02,CCE2,2.5747194923845242
2017-12-03,CCE1,0.4915223673495898
2017-12-03,CCE2,2.5737510366439107
2017-12-04,CCE1,0.30846950829775177
2017-12-04,CCE2,2.678038210738439
2017-12-05,CCE1,0.09470035555400093
2017-12-05,CCE2,3.0158694396902077
2017-12-06,CCE1,0.31054454503644935
2017-12-06,CCE2,3.0586116740713596
2017-12-07,CCE1,0.29630776121534613
2017-12-07,CCE2,2.5258023181219813
2017-12-08,CCE1,0.3483077052830285
2017-12-08,CCE2,2.157680599014327
2017-12-09,CCE1,0.5021363530544132
2017-12-09,CCE2,1.4007667741612926
2017-12-10,CCE1,0.4210053447411424
2017-12-10,CCE2,0.45631696656862447
2017-12-11,CCE1,0.5735446406606763
2017-12-11,CCE2,0.31795296416525404
2017-12-12,CCE1,0.5588722963685692
2017-12-12,CCE2,0.3753978439176064
2017-12-13,CCE1,0.4388643039283146
2017-12-13,CCE2,0.507023172298603
2017-12-14,CCE1,0.49909005545010726
2017-12-14,CCE2,0.33709961298161684
2017-12-15,CCE1,0.05698325494754691
2017-12-15,CCE2,0.6224061141731773
2017-12-16,CCE1,0.10922152535295035
2017-12-16,CCE2,1.3914016985729416
2017-12-17,CCE1,0.06506016663449239
2017-12-17,CCE2,1.4226325662327568
2017-12-18,CCE1,0.09711138223597052
2017-12-18,CCE2,1.6858954234693841
2017-12-19,CCE1,0.1102172015737631
2017-12-19,CCE2,2.9116154395823397
2017-12-20,CCE1,0.14666392613216514
2017-12-20,CCE2,2.36013837677617
2017-12-21,CCE1,0.17823480323208304
2017-12-21,CCE2,2.855419917978462
2017-12-22,CCE1,0.12635746241802262
2017-12-22,CCE2,2.215666737040641
2017-12-23,CCE1,0.27489173594292576
2017-12-23,CCE2,1.6776051384212314
2017-12-24,CCE1,0.27571124158286514
2017-12-24,CCE2,2.186166895677101
2017-12-25,CCE1,0.22082167307251685
2017-12-25,CCE2,2.8681466508012865
2017-12-26,CCE1,0.3728437355383341
2017-12-26,CCE2,2.7798330789929016
2017-12-27,CCE1,0.3535205093664228
2017-12-27,CCE2,2.220848166301838
2017-12-28,CCE1,0.10019881737686974
2017-12-28,CCE2,3.414215543710839
2017-12-29,CCE1,0.08702012799501313
2017-12-29,CCE2,2.5178772339160154
2017-12-30,CCE1,0.058905766655106474
2017-12-30,CCE2,3.6253406891126105
2017-12-31,CCE1,0.09077420284871474
2017-12-31,CCE2,2.963193112731428
2018-01-01,CCE1,0.08558959131029771
2018-01-01,CCE2,2.0834835060429433
2018-01-02,CCE1,0.13024225894049596
2018-01-02,CCE2,1.1285716459783772
2018-01-03,CCE1,0.35000352859393485
2018-01-03,CCE2,0.5779600876421088
2018-01-04,CCE1,0.388852717875786
2018-01-04,CCE2,1.1441649675295675
2018-01-05,CCE1,0.20203898507931997
2018-01-05,CCE2,1.1350352194435287
2018-01-06,CCE1,0.2928295620817731
2018-01-06,CCE2,0.8023041537261107
2018-01-07,CCE1,0.439801103243687
2018-01-07,CCE2,0.7850002821833524
2018-01-08,CCE1,0.24619548604374564
2018-01-08,CCE2,0.8023710991894045
2018-01-09,CCE1,0.4376383945276867
2018-01-09,CCE2,1.8869078497667253
2018-01-10,CCE1,0.6957769636187666
2018-01-10,CCE2,2.0079879207838833
2018-01-11,CCE1,1.0323096707301487
2018-01-11,CCE2,2.432927776855569
2018-01-12,CCE1,1.3434733556600087
2018-01-12,CCE2,2.022419799376535
2018-01-13,CCE1,1.362024759352587
2018-01-13,CCE2,1.2515448615479026
2018-01-14,CCE1,1.2354766260081285
2018-01-14,CCE2,2.289466052501316
2018-01-15,CCE1,1.0041464159440932
2018-01-15,CCE2,3.246756541973889
2018-01-16,CCE1,1.134540742917095
2018-01-16,CCE2,2.001933285438986
2018-01-17,CCE1,1.2647293820594092
2018-01-17,CCE2,1.3262825146121369
2018-01-18,CCE1,1.1455254947466966
2018-01-18,CCE2,1.526648190919904
2018-01-19,CCE1,1.4700200201323972
2018-01-19,CCE2,1.5057715036031343
2018-01-20,CCE1,0.8775261195921717
2018-01-20,CCE2,1.778708240564745
2018-01-21,CCE1,0.8121297719619992
2018-01-21,CCE2,3.3326982010028803
2018-01-22,CCE1,1.0835981730090747
2018-01-22,CCE2,2.8724002300763765
2018-01-23,CCE1,1.0111909904893894
2018-01-23,CCE2,4.399125354234965
2018-01-24,CCE1,1.059503559759311
2018-01-24,CCE2,6.071416307812566
2018-01-25,CCE1,0.7980962994307251
2018-01-25,CCE2,7.292308920969082
2018-01-26,CCE1,0.9320680073561087
2018-01-26,CCE2,6.7759073727794
2018-01-27,CCE1,0.8150294639587399
2018-01-27,CCE2,7.0514867472663765
2018-01-28,CCE1,0.7271468780298296
2018-01-28,CCE2,5.719498248503118
2018-01-29,CCE1,0.6699143480634734
2018-01-29,CCE2,6.222086523977409
2018-01-30,CCE1,1.2946003417031424
2018-01-30,CCE2,6.134293360225809
2018-01-31,CCE1,1.2413223803163553
2018-01-31,CCE2,5.169858956815349
2018-02-01,CCE1,1.3569286781888277
2018-02-01,CCE2,2.7371099524619695
2018-02-02,CCE1,1.8824579257967509
2018-02-02,CCE2,2.34336529302932
2018-02-03,CCE1,1.485012305679806
2018-02-03,CCE2,1.5030071636300926
2018-02-04,CCE1,1.5334955876792622
2018-02-04,CCE2,2.0561941215820743
2018-02-05,CCE1,1.553390323148996
2018-02-05,CCE2,3.5932517702412046
2018-02-06,CCE1,1.6644896182203495
2018-02-06,CCE2,4.475411843361279
2018-02-07,CCE1,1.694077378122077
2018-02-07,CCE2,2.9892539422356847
2018-02-08,CCE1,2.4790437950421693
2018-02-08,CCE2,1.6822468049495065
2018-02-09,CCE1,1.884081309845859
2018-02-09,CCE2,0.6831959191673526
2018-02-10,CCE1,2.054814922533146
2018-02-10,CCE2,0.4325359615317419
2018-02-11,CCE1,2.041487027283926
2018-02-11,CCE2,0.48947888594161526
2018-02-12,CCE1,1.4167687453244662
2018-02-12,CCE2,0.6165734240297597
2018-02-13,CCE1,1.1722968452510936
2018-02-13,CCE2,0.8511281540162856
2018-02-14,CCE1,1.164721599993494
2018-02-14,CCE2,0.4258627746903108
2018-02-15,CCE1,0.6745933334056193
2018-02-15,CCE2,0.6532068152891043
2018-02-16,CCE1,0.513700647832098
2018-02-16,CCE2,0.879421422300282
2018-02-17,CCE1,0.35918996002140763
2018-02-17,CCE2,0.7033057616486217
2018-02-18,CCE1,0.33750326847589157
2018-02-18,CCE2,0.3469906003700724
2018-02-19,CCE1,0.5279878732266707
2018-02-19,CCE2,1.5311421446959954
2018-02-20,CCE1,0.9410035626335356
2018-02-20,CCE2,2.4826569037784565
2018-02-21,CCE1,1.2110070943995657
2018-02-21,CCE2,3.026934758543701
2018-02-22,CCE1,1.5294373885372108
2018-02-22,CCE2,3.289836645930277
2018-02-23,CCE1,1.4839375356160327
2018-02-23,CCE2,3.6652230123578806
2018-02-24,CCE1,2.26059409803877
2018-02-24,CCE2,3.9387204723244333
2018-02-25,CCE1,2.104587631360978
2018-02-25,CCE2,4.13490769777241
2018-02-26,CCE1,2.0903387705032928
2018-02-26,CCE2,4.346341051044868
2018-02-27,CCE1,2.157794605412803
2018-02-27,CCE2,4.702218679379975
2018-02-28,CCE1,2.206413469422841
2018-02-28,CCE2,5.539838199149087
2018-03-01,CCE1,1.9114470159725625
2018-03-01,CCE2,5.265901815992308
2018-03-02,CCE1,1.3580197339989557
2018-03-02,CCE2,5.048779137261712
2018-03-03,CCE1,1.2244926143630102
2018-03-03,CCE2,4.394309728054307
2018-03-04,CCE1,0.9518596498638678
2018-03-04,CCE2,4.347050539039903
2018-03-05,CCE1,1.203824277179229
2018-03-05,CCE2,4.719120770186365
2018-03-06,CCE1,1.0578862434301644
2018-03-06,CCE2,5.6901839139720805
2018-03-07,CCE1,1.1154283878634834
2018-03-07,CCE2,4.427838772957411
2018-03-08,CCE1,1.2659752202831083
2018-03-08,CCE2,3.160351502997145
2018-03-09,CCE1,1.196635692603138
2018-03-09,CCE2,3.356654323119606
2018-03-10,CCE1,1.3764120029250353
2018-03-10,CCE2,2.7619249946365643
2018-03-11,CCE1,1.7689822169195113
2018-03-11,CCE2,2.2487739925608383
2018-03-12,CCE1,1.4631586206120906
2018-03-12,CCE2,1.4700483436905192
2018-03-13,CCE1,1.580095120009618
2018-03-13,CCE2,1.3468500126370917
2018-03-14,CCE1,1.3863338486321686
2018-03-14,CCE2,1.5092987448431137
2018-03-15,CCE1,1.5171684451157512
2018-03-15,CCE2,1.5501714365809363
2018-03-16,CCE1,1.6103357962289657
2018-03-16,CCE2,1.2053019108700347
2018-03-17,CCE1,1.8566214825234735
2018-03-17,CCE2,0.9683556858575781
2018-03-18,CCE1,2.091666015091534
2018-03-18,CCE2,0.9603507803911385
2018-03-19,CCE1,1.912533658100352
2018-03-19,CCE2,0.6166664477636882
2018-03-20,CCE1,2.103098192045031
2018-03-20,CCE2,0.45918112196130995
2018-03-21,CCE1,1.708504851728895
2018-03-21,CCE2,0.5376754875740098
2018-03-22,CCE1,1.2306921681198864
2018-03-22,CCE2,0.9138765971292863
2018-03-23,CCE1,0.8095894712833643
2018-03-23,CCE2,1.2424817121333653
2018-03-24,CCE1,0.35526587497594336
2018-03-24,CCE2,0.9560463607271101
2018-03-25,CCE1,0.2748086415134766
2018-03-25,CCE2,0.856373736882338
2018-03-26,CCE1,0.3531531711566187
2018-03-26,CCE2,1.3817198861400206
2018-03-27,CCE1,0.24342265374742275
2018-03-27,CCE2,2.2340945167198534
2018-03-28,CCE1,0.2666928961877423
2018-03-28,CCE2,0.581572905029697
2018-03-29,CCE1,0.24558679399906094
2018-03-29,CCE2,0.8951328773039638
2018-03-30,CCE1,0.27054307630975305
2018-03-30,CCE2,2.645604661674261
2018-03-31,CCE1,0.3551359521467445
2018-03-31,CCE2,1.1534859270344537
2018-04-01,CCE1,0.41729881709048966
2018-04-01,CCE2,1.1047293690685283
2018-04-02,CCE1,0.35345954582621747
2018-04-02,CCE2,2.615126297652495
2018-04-03,CCE1,0.25971089540624176
2018-04-03,CCE2,3.9700311565572366
2018-04-04,CCE1,0.21657990603548644
2018-04-04,CCE2,3.8205952064757795
2018-04-05,CCE1,0.23030396938756156
2018-04-05,CCE2,4.33362417752472
2018-04-06,CCE1,0.2821299962782788
2018-04-06,CCE2,3.6264593638876543
2018-04-07,CCE1,0.2549618525376922
2018-04-07,CCE2,1.3097826498683014
2018-04-08,CCE1,0.19482297533816703
2018-04-08,CCE2,3.866418592910342
2018-04-09,CCE1,0.15182586476735643
2018-04-09,CCE2,4.932955575059036
2018-04-10,CCE1,0.15237405848004007
2018-04-10,CCE2,5.020842593163182
2018-04-11,CCE1,0.14487571669882884
2018-04-11,CCE2,6.9128580828337585
2018-04-12,CCE1,0.18611473150776217
2018-04-12,CCE2,7.761633620224913
2018-04-13,CCE1,0.2794673275973277
2018-04-13,CCE2,10.807446739605197
2018-04-14,CCE1,0.3755335480255166
2018-04-14,CCE2,11.196815286505164
2018-04-15,CCE1,0.3769600236669022
2018-04-15,CCE2,11.362686439982605
2018-04-16,CCE1,0.32829757080759514
