date,scientific_name,larvae_count,larvae_10m2,latitude,longitude
1978-01-18,Sardinops sagax,26.0,43.18,29.387499499999997,-115.26249999999999
1978-01-19,Engraulis mordax,22.0,32.553333333333335,29.566665999999998,-118.508333
1978-01-20,Engraulis mordax,262.0,375.742304525,33.24791625,-119.82916625
1978-01-21,Engraulis mordax,1748.0,576.9142857142857,30.8397615,-116.70797585714286
1978-01-22,Engraulis mordax,1714.0,726.9215952291667,30.281547142857143,-116.55761864285715
1978-01-22,Sardinops sagax,16.0,25.27,28.099999333333333,-114.88166633333333
1978-01-23,Engraulis mordax,1.0,5.21,27.216666,-116.508333
1978-01-24,Engraulis mordax,542.0,335.39625,28.996874625,-116.2668745
1978-01-25,Engraulis mordax,202.0,203.95912991499998,31.79791625,-118.756874625
1978-01-26,Engraulis mordax,1548.0,1155.3500000000001,26.32499957142857,-113.57428557142858
1978-01-26,Sardinops sagax,1.0,4.62,26.55,-113.35
1978-01-27,Engraulis mordax,554.0,582.192,27.8976664,-114.9716664
1978-01-28,Engraulis mordax,55.0,146.17,25.083333,-113.2341665
1978-01-29,Engraulis mordax,1699.0,1516.495926604,27.696999599999998,-114.5043328
1978-01-30,Engraulis mordax,78.0,101.75750000000001,37.097083,-122.295833
1978-02-18,Engraulis mordax,632.0,697.0,31.6404165,-116.847083
1978-02-19,Engraulis mordax,1180.0,768.5544444444445,31.787036666666665,-117.57666633333332
1978-02-19,Sardinops sagax,2.0,4.890000000000001,32.279166000000004,-117.0974995
1978-02-20,Engraulis mordax,409.0,825.4787861966665,31.441666333333334,-118.82499966666667
1978-02-21,Engraulis mordax,178.0,176.312,30.703332999999997,-117.198333
1978-02-22,Engraulis mordax,921.0,904.69108379,31.257221833333332,-117.60861083333333
1978-02-23,Engraulis mordax,2429.0,2925.414095765714,32.81547585714286,-117.56761857142858
1978-02-24,Engraulis mordax,847.0,517.855,29.573333,-116.14138866666667
1978-02-25,Engraulis mordax,5444.0,4377.451160473078,31.71320469230769,-117.18384584615384
1978-02-25,Sardinops sagax,1.0,5.31,33.488333,-117.758333
1978-02-26,Engraulis mordax,423.0,974.3226496625,32.561666200000005,-119.6549998
1978-02-27,Engraulis mordax,762.0,686.4083333333333,28.440277499999997,-115.5624995
1978-02-27,Sardinops sagax,1.0,5.17,28.308333,-115.393333
1978-02-28,Engraulis mordax,291.0,452.3866666666666,31.810555000000004,-118.11666633333334
1978-03-02,Engraulis mordax,3381.0,3576.5919999999996,33.880332800000005,-118.5169996
1978-03-03,Engraulis mordax,2427.0,2343.3078059066665,33.9388885,-119.30472166666668
1978-03-03,Sardinops sagax,5.0,25.2,34.208333,-119.403333
1978-03-04,Engraulis mordax,164.0,245.68382257,32.006110666666665,-118.239444
1978-03-04,Sardinops sagax,13.0,52.91,28.418333,-114.168333
1978-03-05,Engraulis mordax,427.0,292.595,28.150475714285715,-114.80476157142857
1978-03-06,Engraulis mordax,735.0,650.1616561683333,33.058055333333336,-120.23388866666666
1978-03-07,Engraulis mordax,553.0,403.9410003890909,30.69303,-117.6007570909091
1978-03-08,Engraulis mordax,268.0,439.82,26.552777666666667,-114.81055533333334
1978-03-09,Engraulis mordax,452.0,304.66048467999997,29.936666300000002,-117.0008331
1978-03-10,Engraulis mordax,1985.0,1918.5072748999999,27.9446662,-114.8813332
1978-03-11,Engraulis mordax,6.0,31.56,25.166666,-113.075
1978-03-12,Engraulis mordax,534.0,674.52430851,25.4587495,-112.52416600000001
1978-03-13,Engraulis mordax,13.0,39.49924731,36.8416665,-122.10583299999999
1978-03-14,Engraulis mordax,58.0,69.06315368,37.1706662,-122.9293332
1978-03-15,Engraulis mordax,36.0,98.10666666666667,37.872222,-123.05888866666668
1978-03-30,Engraulis mordax,2017.0,1731.5466999714286,32.82814777777778,-117.53888844444444
1978-03-31,Engraulis mordax,1.0,12.25165562,32.333333,-118.533333
1978-04-02,Engraulis mordax,1.0,5.45,29.483333,-124.233333
1978-04-04,Engraulis mordax,322.0,1329.86,32.291666,-117.078333
1978-04-05,Engraulis mordax,758.0,1775.43962825,32.24333333333333,-117.16222166666667
1978-04-06,Engraulis mordax,2.0,6.61104991,30.920833000000002,-119.841666
1978-04-09,Engraulis mordax,4070.0,4740.644179315,33.381060272727275,-117.96757536363636
1978-04-10,Engraulis mordax,993.0,1397.3541585116666,33.71777733333334,-118.583333
1978-04-10,Sardinops sagax,1.0,2.89,33.891666,-118.441666
1978-04-11,Engraulis mordax,348.0,1284.0597968066668,33.4124995,-119.495833
1978-04-12,Engraulis mordax,1.0,5.66,33.0,-120.358333
1978-04-13,Engraulis mordax,380.0,704.001163914,33.878094714285716,-120.10642814285714
1978-04-14,Engraulis mordax,11.0,25.12001179,34.359583,-120.4816665
1978-04-15,Engraulis mordax,10.0,11.61093058,34.15,-121.166666
1978-04-16,Engraulis mordax,48.0,66.3874115,35.2899996,-121.03166619999999
1978-04-18,Engraulis mordax,94.0,130.797794786,36.562708125,-122.002499625
1978-04-19,Engraulis mordax,469.0,377.01638692,37.608484454545454,-122.88303009090909
1978-04-22,Engraulis mordax,885.0,1225.2794416016666,31.55708325,-117.01437475
1978-04-23,Engraulis mordax,65.0,106.73920693666666,31.020833,-116.5604165
1978-04-24,Engraulis mordax,464.0,613.0930743366666,30.417222,-116.22499966666668
1978-04-24,Sardinops sagax,1.0,,30.463333,-116.116666
1978-04-25,Engraulis mordax,991.0,1001.7778667333334,29.502878363636363,-115.84227254545453
1978-05-16,Engraulis mordax,2.0,26.69117647,37.05,-123.2
1978-05-17,Engraulis mordax,6.0,16.936769079999998,36.929166499999994,-122.63749975
1978-05-18,Engraulis mordax,3.0,18.920199625,36.466666,-122.791666
1978-05-19,Engraulis mordax,5.0,24.653258655000002,35.958333,-122.21777733333333
1978-05-20,Engraulis mordax,5.0,29.59504065,35.2474995,-122.069166
1978-05-21,Engraulis mordax,5.0,26.83087771,34.236666,-122.6116665
1978-05-22,Engraulis mordax,25.0,62.8186030875,34.46428528571428,-120.955952
1978-05-23,Engraulis mordax,16.0,29.6768250825,33.09125,-122.94583275
1978-05-24,Engraulis mordax,1.0,12.09219858,33.566666,-120.75
1978-05-25,Engraulis mordax,155.0,205.67511467999998,34.01047571428571,-118.91476142857142
1978-05-26,Engraulis mordax,109.0,427.10020111,33.533333,-119.24499940000001
1978-05-27,Engraulis mordax,1195.0,1103.2432831091667,33.26190435714285,-117.76738057142857
1978-05-28,Engraulis mordax,38.0,106.741082125,32.533333,-118.758333
1978-05-29,Engraulis mordax,6.0,33.164525575,33.008333,-120.35
1978-06-02,Engraulis mordax,18.0,31.201397598,31.962618571428575,-117.728333
1978-06-02,Sardinops sagax,3.0,28.68821292,32.266666,-117.116666
1978-06-03,Engraulis mordax,3.0,17.72296015,31.703333,-116.723333
1978-06-04,Engraulis mordax,13.0,41.24178602666667,31.512500000000003,-117.11250000000001
1978-06-06,Engraulis mordax,2.0,20.12145748,31.1,-116.408333
1978-06-06,Sardinops sagax,1.0,,31.1,-116.408333
1978-06-09,Engraulis mordax,1.0,,29.608333,-116.325
1978-06-21,Engraulis mordax,115.0,195.589509054,32.907221666666665,-117.380833
1978-06-23,Engraulis mordax,53.0,78.180976536,32.084374625,-117.487708
1978-06-23,Sardinops sagax,5.0,8.896380056666667,32.185416,-117.27791625
1978-06-28,Engraulis mordax,6.0,,31.108333000000002,-116.3791665
1978-06-30,Engraulis mordax,43.0,175.175757575,32.3275,-120.066666
1978-07-01,Engraulis mordax,51.0,74.3354628157143,33.281249625,-118.170208
1978-07-02,Engraulis mordax,110.0,104.35107214571428,33.81854125,-118.64729125
1978-07-03,Engraulis mordax,6.0,32.158569605,33.2499995,-119.8291665
1978-07-05,Engraulis mordax,21.0,50.182084202,32.8263328,-119.4536662
1978-07-06,Engraulis mordax,64.0,48.445147659999996,34.247618714285714,-119.75690428571428
1978-07-07,Engraulis mordax,10.0,29.927088875000003,34.147916249999994,-121.15
1978-07-08,Engraulis mordax,1.0,14.67821782,34.066666,-122.95
1978-07-09,Engraulis mordax,305.0,245.13333333333335,29.314047285714285,-115.515952
1978-07-09,Sardinops sagax,28.0,34.1475,28.334999500000002,-114.469583
1978-07-12,Engraulis mordax,21.0,33.35,31.3343328,-117.955333
1978-07-12,Sardinops sagax,38.0,175.7,27.941666,-115.233333
1978-07-14,Engraulis mordax,5.0,10.036996196666667,26.594444,-113.75277766666666
1978-07-14,Sardinops sagax,10.0,53.097460815000005,26.637500000000003,-113.91666649999999
1978-07-15,Engraulis mordax,1.0,,37.316666,-122.6
1978-07-15,Sardinops sagax,1.0,,26.15,-114.116666
1978-07-16,Engraulis mordax,63.0,69.458,25.791999600000004,-112.758333
1978-07-16,Sardinops sagax,77.0,209.23000000000002,25.871666,-112.45833300000001
1978-08-01,Engraulis mordax,15.0,43.546515150000005,32.937221666666666,-117.32166633333334
1978-08-02,Engraulis mordax,8.0,18.207558135,32.26111066666667,-117.13666633333332
1978-08-02,Sardinops sagax,1.0,10.15503875,32.291666,-117.078333
1978-08-06,Engraulis mordax,9.0,30.69779607,31.297222,-116.51111099999999
1978-08-06,Sardinops sagax,4.0,18.18,31.116666,-116.35
1978-08-09,Engraulis mordax,2.0,,32.375,-119.966666
1978-08-10,Engraulis mordax,55.0,61.32656637,31.795166299999998,-116.99316619999999
1978-08-10,Sardinops sagax,6.0,53.33333333,30.4466665,-116.1499995
1978-08-11,Engraulis mordax,149.0,294.23562732600004,33.871944000000006,-118.53249966666665
1978-08-11,Sardinops sagax,1.0,4.74,33.908333,-118.466666
1978-08-12,Engraulis mordax,1.0,11.17408906,33.666666,-118.966666
1978-08-13,Engraulis mordax,13.0,24.36,29.322221666666668,-115.38611099999999
1978-08-13,Sardinops sagax,13.0,31.310000000000002,29.387499499999997,-115.26249999999999
1978-08-15,Engraulis mordax,136.0,207.2788539325,34.110713714285716,-119.72142814285714
1978-08-17,Engraulis mordax,31.0,30.508,28.520832833333333,-114.47833283333334
1978-08-17,Sardinops sagax,1316.0,1317.768,28.520832833333333,-114.47833283333334
1978-08-18,Engraulis mordax,12.0,23.913333333333338,28.386111,-115.07888866666667
1978-08-18,Sardinops sagax,2.0,5.9399999999999995,28.1791665,-115.14750000000001
1978-08-19,Sardinops sagax,2.0,11.44,27.8,-116.883333
1978-08-20,Engraulis mordax,4.0,9.24,27.579166,-115.870833
1978-08-20,Sardinops sagax,11.0,23.564999999999998,27.866666,-115.33888866666666
1978-08-21,Engraulis mordax,2.0,9.38,27.436666,-114.6
1978-08-22,Engraulis mordax,7.0,40.67,26.725,-114.483333
1978-08-22,Sardinops sagax,3.0,15.75,26.55,-114.808333
1978-08-23,Engraulis mordax,41.0,60.33333333333332,26.329999800000003,-113.77333300000001
1978-08-23,Sardinops sagax,8.0,20.58,26.35,-113.73333299999999
1978-08-24,Engraulis mordax,7.0,36.68,25.908333,-113.125
1978-08-25,Engraulis mordax,67.0,105.27771037,32.9759996,-118.6836666
1978-08-25,Sardinops sagax,546.0,974.1733333333333,25.939443999999998,-112.57222200000001
1979-02-11,Engraulis mordax,2.0,9.1,37.745833000000005,-123.3374995
1979-02-12,Engraulis mordax,1.0,12.26141078,37.283333,-124.35
1979-02-15,Engraulis mordax,39.0,86.89774237,36.808333,-122.47499975
1979-02-17,Engraulis mordax,267.0,450.14676486999997,35.616110666666664,-121.83722183333333
1979-02-19,Engraulis mordax,131.0,266.40822168,34.6849996,-121.01333279999999
1979-02-22,Engraulis mordax,205.0,420.52557783,33.60208275,-120.683333
1979-02-23,Engraulis mordax,1928.0,3352.805890588,34.029999600000004,-119.2939996
1979-02-24,Engraulis mordax,615.0,1094.624469032,32.9799998,-120.3766662
1979-02-26,Engraulis mordax,4538.0,4539.974562427144,33.058809142857136,-117.95833300000001
1979-02-27,Engraulis mordax,294.0,644.5348545833334,32.333333,-118.53333300000001
1979-02-28,Engraulis mordax,93.0,163.108285114,31.6236666,-119.05833299999999
1979-03-01,Engraulis mordax,85.0,399.5,31.5,-120.233333
1979-04-04,Engraulis mordax,1.0,8.71323529,36.188333,-121.733333
1979-04-05,Engraulis mordax,1.0,11.67322834,35.525,-121.475
1979-04-07,Engraulis mordax,51.0,181.84749940333336,34.299999666666665,-120.83055533333334
1979-04-09,Engraulis mordax,350.0,1019.775773195,34.1874995,-119.44749949999999
1979-04-11,Engraulis mordax,294.0,1549.38,32.911666,-117.363333
1979-04-12,Engraulis mordax,502.0,413.4634215157143,32.33619014285714,-118.53690442857143
1979-04-13,Engraulis mordax,272.0,684.6345006566667,31.427777666666667,-118.833333
1979-04-14,Engraulis mordax,11.0,111.56504065,32.075,-120.641666
1979-04-15,Engraulis mordax,652.0,1386.22919103,32.908333,-118.93333319999999
1979-04-16,Engraulis mordax,571.0,1164.421419188,33.671666200000004,-118.96566620000002
1979-04-17,Engraulis mordax,39.0,99.4989166125,33.3041665,-120.10624975
1979-05-01,Engraulis mordax,521.0,835.8642906985714,32.49642828571429,-118.22642828571429
1979-05-02,Engraulis mordax,1.0,10.92827004,31.166666,-120.901666
1979-05-03,Engraulis mordax,22.0,64.57107447,32.223749749999996,-120.34374975
1979-05-04,Engraulis mordax,325.0,883.3309350999999,33.244583,-118.243333
1979-05-05,Engraulis mordax,158.0,548.3054446733333,33.66888866666667,-118.96888833333333
1979-05-06,Engraulis mordax,130.0,669.682699615,33.2499995,-119.8291665
1979-05-07,Engraulis mordax,3.0,37.77070063,33.733333,-120.41
1979-05-08,Engraulis mordax,128.0,374.21852084000005,34.08111066666667,-119.68055499999998
1979-05-09,Engraulis mordax,426.0,548.7831978128571,31.900237571428573,-117.8692852857143
1979-05-10,Engraulis mordax,34.0,107.56937757666667,30.98055533333333,-118.691666
1979-05-11,Engraulis mordax,206.0,290.00919063285716,31.289761571428574,-116.89976157142857
1979-05-12,Engraulis mordax,113.0,317.18434679250004,30.3291665,-117.56541625
1979-05-13,Engraulis mordax,2132.0,3156.6946246983334,29.909721833333332,-116.2277775
1979-05-13,Sardinops sagax,1.0,10.36679536,30.43,-116.183333
1979-05-16,Engraulis mordax,4.0,21.155233420000002,34.358333,-120.2624995
1980-02-22,Engraulis mordax,20.0,51.075,31.5,-118.696666
1980-02-24,Engraulis mordax,7.0,39.55,31.511666,-120.25
1980-02-25,Engraulis mordax,1044.0,964.5006349199999,32.574721833333335,-118.073333
1980-02-26,Engraulis mordax,1124.0,1389.6060978760001,33.1279998,-118.505333
1980-02-27,Engraulis mordax,23.0,63.79,32.085833,-120.6416665
1980-02-28,Engraulis mordax,28.0,86.37947924333334,32.685555,-120.97333300000001
1980-02-29,Engraulis mordax,1533.0,1246.4767844614285,33.68952328571429,-119.36976157142858
1980-03-01,Engraulis mordax,258.0,680.6600462125,33.8566665,-120.3216665
1980-03-03,Engraulis mordax,148.0,375.55734591249995,34.47708325,-120.863333
1980-03-04,Engraulis mordax,10.0,109.93914807,34.891666,-121.2
1980-03-07,Engraulis mordax,115.0,303.10887462249997,35.85791625,-121.594583
1980-03-08,Engraulis mordax,3.0,15.890316705,35.130832999999996,-123.9549995
1980-03-09,Engraulis mordax,11.0,33.4758228475,36.0012495,-123.7549995
1980-03-10,Engraulis mordax,745.0,1872.538461495,36.9816665,-122.47999975
1980-03-13,Engraulis mordax,202.0,826.1814917400001,37.75166633333333,-123.306111
1980-03-21,Engraulis mordax,449.0,3702.1596153846153,31.36717919230769,-117.05012796153846
1980-03-22,Engraulis mordax,203.0,1020.2633333333332,29.809721888888888,-116.49027749999999
1980-03-23,Engraulis mordax,76.0,431.34999999999997,29.684761428571427,-117.57023785714286
1980-03-25,Engraulis mordax,2921.0,5133.7987096774195,30.600376096774195,-116.65736522580646
1980-03-26,Engraulis mordax,225.0,2792.616923076923,30.622948538461536,-117.29897392307693
1980-03-27,Engraulis mordax,385.0,1155.57,31.354999333333335,-117.45055533333334
1980-03-28,Engraulis mordax,2178.0,3256.8913333333335,31.907277533333335,-117.49216630000001
1980-03-29,Engraulis mordax,134.0,909.0183333333333,31.826944,-119.61916633333334
1980-03-30,Engraulis mordax,2115.0,4462.650760814411,32.47607802941177,-118.28916632352941
1980-04-01,Engraulis mordax,2443.0,3488.2192499999996,31.789374600000002,-116.91187467499999
1980-04-02,Engraulis mordax,566.0,4313.541764705883,31.304313352941175,-116.87450947058824
1980-04-03,Engraulis mordax,457.0,3555.6929629629626,32.007036666666664,-118.92462933333334
1980-04-04,Engraulis mordax,374.0,4100.539500000001,32.77158305,-118.4297497
1980-04-05,Engraulis mordax,1769.0,5469.275416666667,33.25395795833333,-118.04006904166665
1980-04-06,Engraulis mordax,213.0,1570.6673505258334,32.77972191666667,-119.22013866666667
1980-04-07,Engraulis mordax,815.0,2643.6734265425002,33.4566663125,-119.3873954375
1980-04-08,Engraulis mordax,540.0,3598.2885530762064,33.40580424137931,-118.91471227586207
1980-04-09,Engraulis mordax,175.0,1864.1165,33.71649965,-119.67099954999999
1980-04-10,Engraulis mordax,155.0,10539.696666666667,32.927777666666664,-118.15277733333333
1980-04-12,Engraulis mordax,7.0,500.94,34.233333,-119.68111066666667
1980-04-13,Engraulis mordax,115.0,2025.7553846153846,33.85551246153846,-119.99333307692308
1980-04-21,Engraulis mordax,3.0,228.79999999999998,33.75499966666666,-120.387222
1980-04-22,Engraulis mordax,56.0,1225.868,33.984333,-119.38199970000001
1980-04-23,Engraulis mordax,48.0,912.4108333333334,33.70319408333334,-119.76124958333332
1980-04-24,Engraulis mordax,207.0,2122.108695652174,33.583767782608696,-118.8558692173913
1980-04-25,Engraulis mordax,12.0,380.89,33.230714,-119.093333
1980-04-26,Engraulis mordax,85.0,1097.7435294117647,33.1046075882353,-118.55196047058823
1980-04-27,Engraulis mordax,257.0,2517.0686363636364,33.05295418181818,-117.97295427272728
1980-04-28,Engraulis mordax,36.0,1554.356,32.4759998,-118.44066640000001
1980-04-29,Engraulis mordax,130.0,2564.7136363636364,32.781363363636366,-117.60742381818181
1980-11-26,Engraulis mordax,4.0,,33.8566665,-118.5591665
1980-11-27,Engraulis mordax,7.0,20.390625,33.157222,-120.00611066666666
1980-11-30,Engraulis mordax,1.0,4.55,32.955,-117.306666
1980-12-03,Engraulis mordax,29.0,27.805,31.952083,-117.00374975
1980-12-04,Engraulis mordax,7.0,40.60037523,31.686666,-116.776666
1980-12-06,Engraulis mordax,4.0,10.32,30.7824995,-117.0774995
1980-12-07,Engraulis mordax,106.0,36.110894308333336,30.652120818181814,-116.34318136363636
1980-12-07,Sardinops sagax,4.0,9.73733583,30.358333,-116.363333
1980-12-09,Engraulis mordax,68.0,59.87499999999999,31.9749995,-117.86749966666667
1980-12-09,Sardinops sagax,1.0,,29.786666,-115.996666
1980-12-10,Engraulis mordax,37.0,15.780000000000001,30.489374625,-116.914999625
1980-12-10,Sardinops sagax,1.0,4.57,29.381666,-115.303333
1980-12-12,Engraulis mordax,290.0,246.44545453400002,33.4356664,-119.6636662
1980-12-12,Sardinops sagax,2.0,,28.280833,-115.644166
1980-12-13,Engraulis mordax,44.0,4.63,28.302222,-114.65527733333333
1980-12-13,Sardinops sagax,268.0,35.516022725,28.297036555555554,-114.58259222222222
1980-12-14,Engraulis mordax,237.0,116.5462963525,34.1106662,-120.31566619999998
1980-12-14,Sardinops sagax,1.0,5.2,27.721666,-115.546666
1980-12-15,Engraulis mordax,232.0,42.80666666666667,30.58687475,-117.5437495
1980-12-15,Sardinops sagax,45.0,8.28,27.438888666666667,-114.62333266666667
1980-12-16,Engraulis mordax,21.0,38.84,26.939443999999998,-114.07999933333333
1980-12-16,Sardinops sagax,3.0,6.58,26.928333000000002,-114.101666
1980-12-17,Engraulis mordax,127.0,76.60140621625,32.46749975,-118.81180508333334
1980-12-17,Sardinops sagax,22.0,68.114693875,29.229582999999998,-115.70708275
1980-12-18,Engraulis mordax,32.0,149.44,26.151666,-112.688333
1980-12-20,Engraulis mordax,76.0,67.58,25.552221666666668,-112.352222
1980-12-20,Sardinops sagax,6.0,4.74,25.5799995,-112.3
1981-01-08,Engraulis mordax,5.0,18.7,29.873333,-115.825
1981-01-09,Engraulis mordax,1.0,5.14,29.283333,-116.991666
1981-01-11,Engraulis mordax,221.0,51.224079030000006,30.6876663,-116.3276662
1981-01-12,Engraulis mordax,1.0,,30.948333,-116.743333
1981-01-15,Engraulis mordax,36.0,49.696666666666665,32.245555333333336,-117.16999966666667
1981-01-16,Engraulis mordax,28.0,61.42079601666668,31.83999975,-117.9929165
1981-01-18,Engraulis mordax,52.0,53.86,32.213333,-118.8283332
1981-01-19,Engraulis mordax,284.0,196.69,33.112291375,-117.75833312500001
1981-01-20,Engraulis mordax,88.0,136.80527131666668,32.726666249999994,-119.3275
1981-01-21,Engraulis mordax,29.0,148.48,33.156666,-120.006666
1981-01-22,Engraulis mordax,1300.0,1251.267380862,33.59303,-119.10606036363635
1981-01-23,Engraulis mordax,1425.0,1250.687135456,34.094259111111114,-119.82111066666666
1981-01-25,Engraulis mordax,447.0,675.8260784299999,34.947666000000005,-120.75433319999999
1981-01-27,Engraulis mordax,3.0,16.11,35.31,-121.961666
1981-01-29,Engraulis mordax,160.0,19.075,37.918888333333335,-122.94222166666667
1981-01-29,Sardinops sagax,1.0,,37.946666,-122.881666
1981-01-30,Engraulis mordax,100.0,194.62452658,37.0737495,-122.28499975
1981-01-31,Engraulis mordax,55.0,67.371397665,35.884444,-121.81916633333333
1981-02-13,Engraulis mordax,2887.0,3275.3906517833334,32.704062125,-117.773906
1981-02-14,Engraulis mordax,1660.0,2744.4285089257146,32.16114002631579,-119.24679784210527
1981-02-15,Engraulis mordax,2838.0,4360.0759375,33.15490451428571,-118.01357108571429
1981-02-16,Engraulis mordax,592.0,1612.685714285714,32.87521470967742,-119.50854803225808
1981-02-17,Engraulis mordax,7198.0,6814.386033395143,33.59401666666667,-118.97623899999999
1981-02-18,Engraulis mordax,2337.0,2552.0591325338464,33.369666333333335,-119.8344441
1981-02-19,Engraulis mordax,16370.0,4960.544269250294,34.042307384615384,-119.74850407692308
1981-02-20,Engraulis mordax,23.0,503.43500000000006,33.9331662,-120.47416639999999
1981-02-21,Engraulis mordax,140.0,5432.454,33.483333,-120.1369996
1981-02-24,Engraulis mordax,220.0,1193.1144827586206,31.9428886,-117.2462219
1981-02-25,Engraulis mordax,503.0,2754.9859848483334,30.683287918918918,-116.67837802702702
1981-02-26,Engraulis mordax,710.0,1619.2036215796154,29.709677096774193,-116.56774151612903
1981-02-27,Engraulis mordax,158.0,1309.5349999999999,29.519019352941175,-117.45862711764707
1981-02-28,Engraulis mordax,5030.0,3366.5394444444446,30.532301238095236,-116.47793611904763
1981-02-28,Sardinops sagax,4.0,20.48,30.458333,-116.163333
1981-03-01,Engraulis mordax,69.0,14.205,29.595832857142856,-116.07404735714286
1981-03-01,Sardinops sagax,1.0,,28.421666,-114.18
1981-03-02,Engraulis mordax,1047.0,1441.0126086956523,30.214515903225806,-116.43408574193549
1981-03-02,Sardinops sagax,47.0,13.24,28.385,-114.228333
1981-03-03,Engraulis mordax,1831.0,2016.0985865196153,31.949701964285712,-117.12309492857142
1981-03-04,Engraulis mordax,38.0,19.234,28.75416633333333,-116.06861099999999
1981-03-05,Engraulis mordax,612.0,1320.4593750000001,31.19009222222222,-117.15379594444445
1981-03-06,Engraulis mordax,1025.0,8001.377272727273,32.25060572727273,-118.3936360909091
1981-03-06,Sardinops sagax,4.0,15.96,26.556666,-113.365
1981-03-07,Engraulis mordax,5726.0,3575.457591640909,34.15613292,-120.75659964
1981-03-08,Engraulis mordax,691.0,575.5152715231818,35.4251996,-121.26686624
1981-03-09,Engraulis mordax,1182.0,1641.3525889458333,36.490444133333334,-122.0688886
1981-03-10,Engraulis mordax,608.0,667.48731282625,37.39658695238096,-122.76492028571428
1981-03-24,Engraulis mordax,27.0,336.96,31.123333,-116.396666
1981-03-25,Engraulis mordax,229.0,803.36,30.782222,-117.08777733333334
1981-03-26,Engraulis mordax,157.0,800.71,31.1016665,-117.956666
1981-03-27,Engraulis mordax,652.0,1736.06,31.905416250000002,-117.07416625
1981-03-28,Engraulis mordax,396.0,660.9333333333333,31.6749995,-118.32861083333334
1981-03-29,Engraulis mordax,1.0,10.16,30.591666,-120.508333
1981-03-31,Engraulis mordax,1801.0,2729.8142857142852,32.15499957142857,-118.94071385714287
1981-04-01,Engraulis mordax,6122.0,4418.111714285715,31.96185147222222,-117.07837930555554
1981-04-02,Engraulis mordax,1484.0,3435.9998383083334,30.111110814814815,-116.27456751851851
1981-04-02,Sardinops sagax,2.0,228.18,29.9825,-115.903333
1981-04-03,Engraulis mordax,3198.0,6325.8966444587495,30.394225785714287,-116.40601157142858
1981-04-03,Sardinops sagax,49.0,68.16,30.491666,-116.096666
1981-04-04,Engraulis mordax,6665.0,4747.86997211375,31.040416388888886,-116.83013855555555
1981-04-05,Engraulis mordax,2041.0,2823.105943810294,31.670720405405408,-117.32680148648649
1981-04-06,Engraulis mordax,12310.0,6429.8675903806525,32.32539182352941,-117.69346376470588
1981-04-06,Sardinops sagax,8.0,,32.29,-117.08
1981-04-07,Engraulis mordax,160.0,1687.114,33.4069996,-118.94633289999999
1981-04-08,Engraulis mordax,21920.0,5087.324150670789,32.727789521739126,-118.0435504347826
1981-04-09,Engraulis mordax,8314.0,2489.635958042857,31.897298517241378,-118.96522958620689
1981-04-09,Sardinops sagax,3.0,379.94,31.714166499999997,-119.025833
1981-04-10,Engraulis mordax,78.0,47.21857142857143,30.920369888888885,-120.73481444444444
1981-04-11,Engraulis mordax,1687.0,1749.2909309542306,33.074277466666665,-118.98505526666666
1981-04-12,Engraulis mordax,6574.0,4921.078717778838,32.62426638,-117.94033302
1981-04-12,Sardinops sagax,7.0,35.82352941,31.2275,-116.930833
1981-04-13,Engraulis mordax,4118.0,3743.078811310857,32.78534153846154,-118.61029879487181
1981-04-13,Sardinops sagax,3.0,31.74,33.89,-118.49
1981-04-14,Engraulis mordax,1826.0,1770.785943322353,33.60587684210526,-119.58464878947368
1981-04-15,Engraulis mordax,5454.0,1498.895485812,31.063529058823526,-117.50637211764706
1981-04-15,Sardinops sagax,5.0,10.8,30.491666,-116.095
1981-04-16,Engraulis mordax,1513.0,666.8675121581817,31.743221933333334,-118.64833300000001
1981-04-17,Engraulis mordax,469.0,1082.81035002,33.91702865217392,-119.53768082608694
1981-04-18,Engraulis mordax,1013.0,1240.5515789473684,31.84862286956522,-118.28710108695653
1981-04-18,Sardinops sagax,1.0,,29.211666,-115.63
1981-04-19,Engraulis mordax,2644.0,1546.5021052667998,32.354055233333334,-118.41211083333333
1981-04-19,Sardinops sagax,743.0,1216.6171617100001,28.5075,-114.748333
1981-04-20,Engraulis mordax,2149.0,1883.4214968183333,29.190127923076922,-116.56987161538463
1981-04-20,Sardinops sagax,41.0,,28.227777666666668,-115.49722200000001
1981-04-21,Engraulis mordax,5.0,14.343268479999999,34.743333,-121.50111066666666
1981-04-22,Engraulis mordax,1977.0,1317.181088435,29.781515,-117.29954509090909
1981-04-22,Sardinops sagax,380.0,814.85,31.740833,-118.2949995
1981-04-23,Engraulis mordax,2339.0,2107.3123724516668,27.122424,-115.23772690909091
1981-04-23,Sardinops sagax,101.0,29.0,26.985,-115.498333
1981-04-24,Engraulis mordax,2302.0,1238.3664075081817,28.4762496875,-115.6209373125
1981-04-24,Sardinops sagax,10.0,,26.895,-114.17
1981-04-25,Engraulis mordax,72.0,89.0558317375,25.795555333333336,-114.52749949999999
1981-04-26,Engraulis mordax,359.0,211.64668093166665,25.701296111111112,-113.54536999999999
1981-05-19,Engraulis mordax,1546.0,1704.8371842633333,33.362777666666666,-118.01999966666666
1981-05-19,Sardinops sagax,1.0,,33.485,-117.768333
1981-05-20,Engraulis mordax,21186.0,2637.650469125,33.72214257142857,-118.83880914285714
